Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,mitochondrion transport along microtubule (GO:0047497),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,HIF1A
GO_Biological_Process_2021,vascular process in circulatory system (GO:0003018),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,NOS3
GO_Biological_Process_2021,myelination in peripheral nervous system (GO:0022011),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,SOD1
GO_Biological_Process_2021,negative regulation of alcohol biosynthetic process (GO:1902931),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,SOD1
GO_Biological_Process_2021,negative regulation of hydrogen peroxide-induced cell death (GO:1903206),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,IL10
GO_Biological_Process_2021,negative regulation of locomotion (GO:0040013),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,PTPN2
GO_Biological_Process_2021,negative regulation of myotube differentiation (GO:0010832),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,BDNF
GO_Biological_Process_2021,negative regulation of potassium ion transport (GO:0043267),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,NOS1
GO_Biological_Process_2021,positive regulation of calcineurin-mediated signaling (GO:0106058),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,TNF
GO_Biological_Process_2021,positive regulation of calcineurin-NFAT signaling cascade (GO:0070886),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,TNF
GO_Biological_Process_2021,positive regulation of protein localization to cell surface (GO:2000010),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,TNF
GO_Biological_Process_2021,positive regulation of sodium ion transport (GO:0010765),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,NOS1
GO_Biological_Process_2021,positive regulation of transporter activity (GO:0032411),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,PON1
GO_Biological_Process_2021,positive regulation of vascular endothelial cell proliferation (GO:1905564),1/13,0.0395703133756882,0.0734811516988071,0,0,27.22131147540984,87.91601919409594,FGF2
GO_Biological_Process_2021,nucleotide-excision repair (GO:0006289),2/105,0.0421023021562327,0.0764360734899667,0,0,6.419093851132686,20.333460975241596,PARP1;TP53
GO_Biological_Process_2021,cytoplasmic sequestering of transcription factor (GO:0042994),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,IL10
GO_Biological_Process_2021,regulation of nitric-oxide synthase biosynthetic process (GO:0051769),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,GSTP1
GO_Biological_Process_2021,regulation of response to interferon-gamma (GO:0060330),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,PTPN2
GO_Biological_Process_2021,regulation of trophoblast cell migration (GO:1901163),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,GJA1
GO_Biological_Process_2021,regulation of vasculogenesis (GO:2001212),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,XDH
GO_Biological_Process_2021,heart process (GO:0003015),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,SOD1
GO_Biological_Process_2021,retinal metabolic process (GO:0042574),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,AKR1C1
GO_Biological_Process_2021,intestinal absorption (GO:0050892),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,LEP
GO_Biological_Process_2021,secretion (GO:0046903),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,SLC22A4
GO_Biological_Process_2021,low-density lipoprotein particle remodeling (GO:0034374),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,MPO
GO_Biological_Process_2021,sulfate transport (GO:0008272),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,SLC26A2
GO_Biological_Process_2021,thymus development (GO:0048538),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,SOD1
GO_Biological_Process_2021,myeloid dendritic cell activation (GO:0001773),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,IL4
GO_Biological_Process_2021,NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,PTGS2
GO_Biological_Process_2021,negative regulation of cell activation (GO:0050866),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,NOS3
GO_Biological_Process_2021,negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,FGF2
GO_Biological_Process_2021,negative regulation of interleukin-12 production (GO:0032695),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,IL10
GO_Biological_Process_2021,negative regulation of neuroinflammatory response (GO:0150079),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,IL4
GO_Biological_Process_2021,negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,RELA
GO_Biological_Process_2021,negative regulation of T cell differentiation (GO:0045581),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,IFNB1
GO_Biological_Process_2021,neurotransmitter biosynthetic process (GO:0042136),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,NOS1
GO_Biological_Process_2021,positive regulation of brown fat cell differentiation (GO:0090336),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,PTGS2
GO_Biological_Process_2021,positive regulation of cardiac muscle cell proliferation (GO:0060045),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,FGF2
GO_Biological_Process_2021,positive regulation of glucose metabolic process (GO:0010907),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,PTPN2
GO_Biological_Process_2021,positive regulation of leukocyte degranulation (GO:0043302),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,IL4
GO_Biological_Process_2021,positive regulation of protein-containing complex disassembly (GO:0043243),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,TNF
GO_Biological_Process_2021,positive regulation of T cell receptor signaling pathway (GO:0050862),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,RELA
GO_Biological_Process_2021,positive regulation of transmembrane transport (GO:0034764),1/14,0.0425495737837072,0.0764360734899667,0,0,25.12610340479193,79.32525524448647,CA2
GO_Biological_Process_2021,cellular response to peptide hormone stimulus (GO:0071375),2/106,0.0428280783250437,0.0768499338034773,0,0,6.357051282051282,20.028280106449948,PARP1;RELA
GO_Biological_Process_2021,regulation of endothelial cell chemotaxis (GO:2001026),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,FGF2
GO_Biological_Process_2021,cellular response to exogenous dsRNA (GO:0071360),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,IFNB1
GO_Biological_Process_2021,regulation of extracellular matrix disassembly (GO:0010715),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,IL6
GO_Biological_Process_2021,central nervous system neuron development (GO:0021954),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,NPY
GO_Biological_Process_2021,regulation of integrin activation (GO:0033623),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,SELP
GO_Biological_Process_2021,regulation of lymphocyte activation (GO:0051249),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,LEP
GO_Biological_Process_2021,regulation of macrophage differentiation (GO:0045649),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,PTPN2
GO_Biological_Process_2021,regulation of microglial cell activation (GO:1903978),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,IL6
GO_Biological_Process_2021,regulation of phospholipase C activity (GO:1900274),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,FGF2
GO_Biological_Process_2021,regulation of secretion (GO:0051046),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,OPRK1
GO_Biological_Process_2021,eye photoreceptor cell development (GO:0042462),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,TH
GO_Biological_Process_2021,steroid hormone mediated signaling pathway (GO:0043401),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,NR3C1
GO_Biological_Process_2021,macrophage differentiation (GO:0030225),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,PARP1
GO_Biological_Process_2021,mitotic recombination (GO:0006312),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,RAD51
GO_Biological_Process_2021,myoblast fusion (GO:0007520),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,NOS1
GO_Biological_Process_2021,negative regulation of leukocyte activation (GO:0002695),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,IL4
GO_Biological_Process_2021,photoreceptor cell development (GO:0042461),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,TH
GO_Biological_Process_2021,positive regulation of cell killing (GO:0031343),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,NOS2
GO_Biological_Process_2021,positive regulation of double-strand break repair via homologous recombination (GO:1905168),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,PARP1
GO_Biological_Process_2021,positive regulation of endothelial cell chemotaxis (GO:2001028),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,FGF2
GO_Biological_Process_2021,positive regulation of membrane protein ectodomain proteolysis (GO:0051044),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,TNF
GO_Biological_Process_2021,positive regulation of osteoclast differentiation (GO:0045672),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,TNF
GO_Biological_Process_2021,positive regulation of pattern recognition receptor signaling pathway (GO:0062208),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,TLR3
GO_Biological_Process_2021,positive regulation of protein export from nucleus (GO:0046827),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,TP53
GO_Biological_Process_2021,positive regulation of sprouting angiogenesis (GO:1903672),1/15,0.0455197414373441,0.0794481170223373,0,0,23.330210772833723,72.08123312729496,FGF2
GO_Biological_Process_2021,regulation of protein serine/threonine kinase activity (GO:0071900),2/111,0.0465267961063659,0.0811171325129546,0,0,6.063914373088685,18.602433071898545,CDKN1A;CALM2
GO_Biological_Process_2021,regulation of macroautophagy (GO:0016241),2/112,0.0472802638151312,0.081757029812793,0,0,6.008484848484849,18.33586684878509,IL4;CASP3
GO_Biological_Process_2021,sulfur compound biosynthetic process (GO:0044272),2/113,0.0480382259350505,0.081757029812793,0,0,5.954054054054054,18.07506848550326,SLC26A2;GSTP1
GO_Biological_Process_2021,3'-UTR-mediated mRNA destabilization (GO:0061158),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,TRIM71
GO_Biological_Process_2021,activation of NF-kappaB-inducing kinase activity (GO:0007250),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,TLR3
GO_Biological_Process_2021,apoptotic DNA fragmentation (GO:0006309),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,CASP3
GO_Biological_Process_2021,regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903587),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,FGF2
GO_Biological_Process_2021,B cell activation involved in immune response (GO:0002312),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,IFNB1
GO_Biological_Process_2021,body fluid secretion (GO:0007589),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,SLC22A4
GO_Biological_Process_2021,regulation of ceramide biosynthetic process (GO:2000303),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,TNF
GO_Biological_Process_2021,cellular response to corticosteroid stimulus (GO:0071384),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,NR3C1
GO_Biological_Process_2021,regulation of interleukin-1 production (GO:0032652),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,IL10
GO_Biological_Process_2021,regulation of interleukin-13 production (GO:0032656),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,IL4
GO_Biological_Process_2021,regulation of mast cell degranulation (GO:0043304),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,IL4
GO_Biological_Process_2021,DNA unwinding involved in DNA replication (GO:0006268),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,RAD51
GO_Biological_Process_2021,regulation of systemic arterial blood pressure by hormone (GO:0001990),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,NOS3
GO_Biological_Process_2021,heme catabolic process (GO:0042167),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,ALB
GO_Biological_Process_2021,response to organophosphorus (GO:0046683),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,AKR1C1
GO_Biological_Process_2021,retrograde axonal transport (GO:0008090),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,SOD1
GO_Biological_Process_2021,necroptotic process (GO:0070266),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,TLR3
GO_Biological_Process_2021,negative regulation of epithelial cell differentiation (GO:0030857),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,XDH
GO_Biological_Process_2021,negative regulation of macrophage activation (GO:0043031),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,IL4
GO_Biological_Process_2021,negative regulation of platelet activation (GO:0010544),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,NOS3
GO_Biological_Process_2021,negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,PTPN2
GO_Biological_Process_2021,negative regulation of telomere maintenance (GO:0032205),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,PARP1
GO_Biological_Process_2021,negative regulation of type I interferon-mediated signaling pathway (GO:0060339),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,PTPN2
GO_Biological_Process_2021,neural tube development (GO:0021915),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,TRIM71
GO_Biological_Process_2021,nucleotide catabolic process (GO:0009166),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,XDH
GO_Biological_Process_2021,polyol biosynthetic process (GO:0046173),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,FGF2
GO_Biological_Process_2021,porphyrin-containing compound catabolic process (GO:0006787),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,ALB
GO_Biological_Process_2021,positive regulation of isotype switching (GO:0045830),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,IL4
GO_Biological_Process_2021,positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),1/16,0.048480843602201,0.081757029812793,0,0,21.77377049180328,65.90020061578312,IL4
GO_Biological_Process_2021,cellular response to transforming growth factor beta stimulus (GO:0071560),2/114,0.0488006483752515,0.082209531070967,0,0,5.900595238095238,17.819866537015734,FOS;NR3C1
GO_Biological_Process_2021,cellular response to lectin (GO:1990858),2/115,0.049567497190203,0.0833255715923728,0,0,5.848082595870206,17.570096070795003,IKBKB;RELA
GO_Biological_Process_2021,stimulatory C-type lectin receptor signaling pathway (GO:0002223),2/115,0.049567497190203,0.0833255715923728,0,0,5.848082595870206,17.570096070795003,IKBKB;RELA
GO_Biological_Process_2021,regulation of protein-containing complex assembly (GO:0043254),2/116,0.0503387386266611,0.0845330868420376,0,0,5.796491228070176,17.325598360332574,SELP;TNF
GO_Biological_Process_2021,positive regulation of cell migration (GO:0030335),3/269,0.0509495919985082,0.0845915069192016,0,0,3.760417994137887,11.194457996861528,IL4;F3;HIF1A
GO_Biological_Process_2021,positive regulation of cell projection organization (GO:0031346),2/117,0.0511143390781044,0.0845915069192016,0,0,5.745797101449275,17.08622060619635,BDNF;NGF
GO_Biological_Process_2021,pulmonary valve morphogenesis (GO:0003184),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,NOS3
GO_Biological_Process_2021,regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,CALM2
GO_Biological_Process_2021,regulation of cell killing (GO:0031341),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,IL10
GO_Biological_Process_2021,regulation of cholesterol biosynthetic process (GO:0045540),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,SOD1
GO_Biological_Process_2021,cell communication by electrical coupling involved in cardiac conduction (GO:0086064),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,GJA1
GO_Biological_Process_2021,cellular biogenic amine biosynthetic process (GO:0042401),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,TH
GO_Biological_Process_2021,cellular response to fatty acid (GO:0071398),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,AKR1C1
GO_Biological_Process_2021,cellular response to gamma radiation (GO:0071480),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,TP53
GO_Biological_Process_2021,regulation of stem cell proliferation (GO:0072091),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,GJA1
GO_Biological_Process_2021,mesenchyme morphogenesis (GO:0072132),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,NOS3
GO_Biological_Process_2021,negative regulation of ATP metabolic process (GO:1903579),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,PARP1
GO_Biological_Process_2021,negative regulation of ATPase activity (GO:0032780),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,TP53
GO_Biological_Process_2021,negative regulation of peptidyl-threonine phosphorylation (GO:0010801),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,CALM2
GO_Biological_Process_2021,positive regulation of blood coagulation (GO:0030194),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,F3
GO_Biological_Process_2021,positive regulation of cardiac muscle tissue growth (GO:0055023),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,FGF2
GO_Biological_Process_2021,positive regulation of muscle hypertrophy (GO:0014742),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,PARP1
GO_Biological_Process_2021,positive regulation of positive chemotaxis (GO:0050927),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,F3
GO_Biological_Process_2021,positive regulation of stem cell proliferation (GO:2000648),1/17,0.0514329074630837,0.0845915069192016,0,0,20.41188524590164,60.57180179742927,GJA1
GO_Biological_Process_2021,adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0007189),2/118,0.0518942650850146,0.0851748626318278,0,0,5.695977011494253,16.85181566662294,ADCYAP1;CNR1
GO_Biological_Process_2021,regulation of cellular response to stress (GO:0080135),2/118,0.0518942650850146,0.0851748626318278,0,0,5.695977011494253,16.85181566662294,CEBPB;OPRM1
GO_Biological_Process_2021,innate immune response activating cell surface receptor signaling pathway (GO:0002220),2/119,0.0526784833708529,0.0863732422415319,0,0,5.647008547008547,16.622241798693246,IKBKB;RELA
GO_Biological_Process_2021,acidic amino acid transport (GO:0015800),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,GJA1
GO_Biological_Process_2021,pulmonary valve development (GO:0003177),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,NOS3
GO_Biological_Process_2021,cell migration involved in sprouting angiogenesis (GO:0002042),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,FGF2
GO_Biological_Process_2021,cellular response to dsRNA (GO:0071359),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,IFNB1
GO_Biological_Process_2021,cellular response to glucocorticoid stimulus (GO:0071385),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,NR3C1
GO_Biological_Process_2021,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,SOD1
GO_Biological_Process_2021,regulation of protein-containing complex disassembly (GO:0043244),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,TNF
GO_Biological_Process_2021,G protein-coupled acetylcholine receptor signaling pathway (GO:0007213),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,OPRM1
GO_Biological_Process_2021,regulation of telomere maintenance via telomere lengthening (GO:1904356),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,PARP1
GO_Biological_Process_2021,regulation of vascular endothelial cell proliferation (GO:1905562),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,FGF2
GO_Biological_Process_2021,response to axon injury (GO:0048678),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,SOD1
GO_Biological_Process_2021,high-density lipoprotein particle remodeling (GO:0034375),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,ALB
GO_Biological_Process_2021,hyaluronan catabolic process (GO:0030214),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,FGF2
GO_Biological_Process_2021,interleukin-6-mediated signaling pathway (GO:0070102),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,IL6
GO_Biological_Process_2021,negative regulation of interleukin-8 production (GO:0032717),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,IL10
GO_Biological_Process_2021,negative regulation of lipid catabolic process (GO:0050995),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,TNF
GO_Biological_Process_2021,positive regulation of cardiac muscle hypertrophy (GO:0010613),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,PARP1
GO_Biological_Process_2021,positive regulation of extracellular matrix organization (GO:1903055),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,IL6
GO_Biological_Process_2021,positive regulation of interleukin-4 production (GO:0032753),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,CEBPB
GO_Biological_Process_2021,positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,IFNB1
GO_Biological_Process_2021,positive regulation of phosphoprotein phosphatase activity (GO:0032516),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,CALM2
GO_Biological_Process_2021,programmed necrotic cell death (GO:0097300),1/18,0.0543759601292243,0.087187156954188,0,0,19.210221793635487,55.93696029523851,TLR3
GO_Biological_Process_2021,fatty acid metabolic process (GO:0006631),2/124,0.0566628048673928,0.0899058111176478,0,0,5.414207650273224,15.542226335103033,PON1;PTGS2
GO_Biological_Process_2021,branching involved in ureteric bud morphogenesis (GO:0001658),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,FGF2
GO_Biological_Process_2021,regulation of collagen biosynthetic process (GO:0032965),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,IL6
GO_Biological_Process_2021,regulation of epithelial cell differentiation (GO:0030856),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,CEBPB
GO_Biological_Process_2021,regulation of leukocyte chemotaxis (GO:0002688),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,IL6
GO_Biological_Process_2021,regulation of lymphocyte proliferation (GO:0050670),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,LEP
GO_Biological_Process_2021,regulation of nervous system process (GO:0031644),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,NOS3
GO_Biological_Process_2021,diol metabolic process (GO:0034311),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,NOS3
GO_Biological_Process_2021,DNA alkylation (GO:0006305),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,FOS
GO_Biological_Process_2021,DNA methylation or demethylation (GO:0044728),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,FOS
GO_Biological_Process_2021,regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,IFNB1
GO_Biological_Process_2021,endocardial cushion morphogenesis (GO:0003203),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,NOS3
GO_Biological_Process_2021,regulation of vascular endothelial growth factor signaling pathway (GO:1900746),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,XDH
GO_Biological_Process_2021,ureteric bud morphogenesis (GO:0060675),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,FGF2
GO_Biological_Process_2021,mitochondrion localization (GO:0051646),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,ALB
GO_Biological_Process_2021,negative regulation of calcium ion transport (GO:0051926),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,NOS1
GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,HIF1A
GO_Biological_Process_2021,negative regulation of RNA metabolic process (GO:0051253),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,TNF
GO_Biological_Process_2021,negative regulation of striated muscle cell differentiation (GO:0051154),1/19,0.0573100286272796,0.0899058111176478,0,0,18.14207650273224,51.8732701693752,BDNF
